,id,name,alias,rating,review_count,price
48,ml5hBBDsEILy9WsTQyyV-Q,B Cup Café,b-cup-café-new-york-5,4.0,375,1.0
49,wA5WLYvThEsZc1Te_4Lcbw,Essex Market,essex-market-new-york-2,4.0,262,2.0
0,I2SzUeVcsGBN5RIf-NYqKg,Bagel Plus,bagel-plus-scotch-plains,4.0,14,
1,kruWPcsITSaIlFieL1gGhg,Chatham Bagels,chatham-bagels-chatham,4.5,23,1.0
2,KcEibAoIUQp6rl81u77vRA,River Road Hot Bagels,river-road-hot-bagels-fair-lawn,4.5,141,1.0
3,xn_Ve3wONHTAVBVtSNXYSg,Le Cafe Coffee,le-cafe-coffee-new-york-4,4.0,56,1.0
4,i39p9nay0y-Zx4qfftGljA,Hell's Kitchenette Gourmet Deli,hells-kitchenette-gourmet-deli-new-york,4.5,12,
5,ZkzfvzknQN5qdslUWARIqQ,Cute Cat Cafe,cute-cat-cafe-ridgewood,4.0,89,1.0
6,39g9pylx-xeIHihTe76HbA,Fermento,fermento-brooklyn-2,4.5,49,2.0
7,zGm5wcEjhtTe-oXXxUxbZg,Queens Bagels,queens-bagels-queens,4.0,6,
8,tvZFDotgUGBZLSFQAkvbsw,Wonderful Bagel,wonderful-bagel-union-city,3.5,10,
9,6JCeOkxlueWsVkcEaoq_rA,Eastside Bagel & Appetizing,eastside-bagel-and-appetizing-new-york,2.5,87,1.0
10,ZpM4wyUdWJFdd9ICtJJm8Q,Butterfield Market,butterfield-market-new-york,4.0,120,2.0
11,6gPTgbbfQ8s4g-V6o80Bbw,Continental Luncheonette & Deli,continental-luncheonette-and-deli-forest-hills,4.5,19,1.0
12,l5sLJ9KVAt2E7wonuyXrUg,Good Morning Brooklyn,good-morning-brooklyn-brooklyn-2,4.5,50,2.0
13,iF1wqaFU-JgElX1lCGda6A,Ama Coffee,ama-coffee-ridgewood-8,4.0,57,1.0
14,sDvP6T7Rvd1DHulbJyuH7w,Breads Bakery,breads-bakery-brooklyn,2.5,4,
15,_a934XViNUHvqt-WccXCzg,One Two Cup Cafe,one-two-cup-cafe-jersey-city,4.5,16,
16,ac-bOjdAufgOnRHg_6gr1g,Wonder Bagels,wonder-bagels-jersey-city-3,3.5,50,1.0
17,LJzLqA7uQVS-zHF2TzHKLA,Bagel Cafe,bagel-cafe-staten-island-2,2.5,19,2.0
18,m-9ryU6cAZ-bhqdffnjpXw,The Bagel Mania,the-bagel-mania-matawan,4.0,29,1.0
19,sSOz6HN00_jjE9ncvyqJAQ,Palisade Bagel,palisade-bagel-fort-lee,3.0,59,1.0
20,ZVjz_dLXbWlkx26G0-3gNQ,Sonny's Bagels,sonnys-bagels-south-orange,4.0,92,1.0
21,fArdIQZgU875aQSxI2FscQ,Manhattan Bagel Co,manhattan-bagel-co-spotswood,4.5,32,1.0
22,X__xiM9Vdf_s2afHgVogCw,Bagel Boy,bagel-boy-old-bridge,4.0,99,1.0
23,5Cl4fAdMcMwHh36iCn52eQ,Rispoli Pastry Shop & Cafe,rispoli-pastry-shop-and-cafe-staten-island,4.0,24,1.0
24,-xsfZuzXvjGZefnMMvlL5w,Bklyn Bagel,bklyn-bagel-new-york,4.0,1,2.0
25,sMs617fQhkbT_P_0jdycfw,Bagel and Bagel,bagel-and-bagel-ridgefield,4.0,5,1.0
26,6HN8buUEzI2tz1daq5ivKw,Jillys Off the Corner,jillys-off-the-corner-flatlands,4.0,47,2.0
27,I41VRmgmiQ4kITgFZtJlvQ,Old Poland Bakery,old-poland-bakery-brooklyn-2,3.5,23,1.0
28,_NSJIRNz353rdfnrrFHfNA,Bagel Plus,bagel-plus-whitestone,3.5,9,1.0
29,saUL4G6DkpacnQlAwDNDjw,Glendale Bake Shop,glendale-bake-shop-maspeth,4.0,38,1.0
30,B2OFn3oyBJL6qq89thCe0g,Gold Star Deli & Grocery,gold-star-deli-and-grocery-brooklyn,5.0,2,
31,uVltnWMbz2rbovVB_ykMXg,Smith Food Express,smith-food-express-brooklyn,4.0,4,
32,fNzbSHk9DLAcGj0FzDMskw,Long Island Bagel Cafe - Long Beach,long-island-bagel-cafe-long-beach-long-beach,3.0,126,1.0
33,x_YWFkTcxEu1lo8Nlrog5A,Milk & Honey Cafe,milk-and-honey-cafe-brooklyn-2,4.0,1010,2.0
34,o2oT5CHhCBxkBOIokAizrQ,Bagel Bistro Grill,bagel-bistro-grill-little-falls,4.0,48,1.0
35,yuADDB0087gWVzo9Zep9FA,Cinnamon Girl,cinnamon-girl-brooklyn-2,3.0,68,2.0
36,qJKpT5IBm5q3b4BbskWpZw,Clove Road Bagels,clove-road-bagels-staten-island,3.5,18,1.0
37,9FS4IF4NcflcfICXd0MPyQ,Bagel Bistro Diner & Grill,bagel-bistro-diner-and-grill-staten-island,2.5,87,2.0
38,jUPnFlGck-qlxnJjfHb2Qw,Mrs. Bagelsworth,mrs-bagelsworth-fort-lee,3.5,26,1.0
39,-ZXuigrnHtaNHjyQukOAQg,ELK Cafe,elk-cafe-brooklyn,3.5,87,1.0
40,TGzunE1-s5F2f7L2xDXNaA,Nature's Gourmet Deli & Organic Food,natures-gourmet-deli-and-organic-food-brooklyn,5.0,3,1.0
41,R8OGE7C4u_22y8KL8zdHyQ,The Mill Coffee Company,the-mill-coffee-company-long-island-city,4.0,87,2.0
42,yPtkSI5C_ksc1jD0dLuTpQ,Parade Cafe,parade-cafe-brooklyn,4.0,56,2.0
43,5HUIrr9wip_mdxh4toFXZg,Bagel Road,bagel-road-brooklyn,2.0,23,1.0
44,qFb-KpcmH9-ejR6z-s97hQ,Hillside Bagels & Deli,hillside-bagels-and-deli-hillside,4.0,10,
45,Fx_zqaXVgc8BzwIfcbEKkw,BO's Bagels,bos-bagels-new-york,4.5,313,1.0
46,J8vYLM7uMNrhiz6RzhX7yQ,Bony's Bagels,bonys-bagels-brooklyn,3.0,20,1.0
47,8a4gmh_gjbB9tKcroYYGeA,Gabe's Bagels,gabes-bagels-east-hanover,4.5,19,1.0
48,lxKFLdnWRglNVQg7O20-RQ,Sweet Life Pastry,sweet-life-pastry-new-york,4.5,113,1.0
49,7WaoCgLZZUE4Gbv-AbQi3Q,Bagelwich Bagel Bakery,bagelwich-bagel-bakery-verona-2,4.0,103,1.0
0,KQwGWzirCIUdGVZQONqeVA,Lamars Bagel Express,lamars-bagel-express-manhattan,3.5,4,1.0
1,Zt5cZJ1x8VvmfsN__aFLxA,Lil Jay's,lil-jays-new-york-2,4.0,4,
2,qr65Uti0kx89xmCmZBsC1A,Queens Bagel Town,queens-bagel-town-forest-hills-2,2.5,20,1.0
3,bMepacmKDTwCdHJAU860bQ,Le Café Coffee,le-café-coffee-new-york-2,4.5,169,2.0
4,kQYr5gMsHB-n0cQr8G6TCQ,Everything Bagel,everything-bagel-paramus,4.0,24,
5,WrKMiUnPRKiUwSJKIfH7qg,Uncle Zack of Brooklyn,uncle-zack-of-brooklyn-brooklyn,4.5,4,
6,Qyluj1pQN3QAwaslpJSQ3g,The Grind Shop,the-grind-shop-jersey-city,4.5,123,2.0
7,fFbbQLGkb8DAtZXWeiC8YA,One For The Road,one-for-the-road-flushing,4.5,35,1.0
8,iCMeFG8EazuLlq5ZWlODFw,Ike's Bagel Cafe,ikes-bagel-cafe-livingston,4.0,68,1.0
9,MWfq0o_U6UrcAJjcV-JlAQ,Sunset Bagels,sunset-bagels-new-york,2.0,103,1.0
10,-wlJgbNPpPv5PWtvIDL6rQ,Giacomo Fine Foods,giacomo-fine-foods-new-york,4.0,36,1.0
11,GH-NVjwfBvCmA9vSci_ehg,Parkview Market,parkview-market-williamsburg,4.0,19,
12,gXX3TJYjX057fHsolYe0Vg,Forest Avenue Bagels,forest-avenue-bagels-staten-island,3.5,27,1.0
13,Y37cGrZ_PJh9t84dFVycYw,Leo's Deli Sandwich Shop,leos-deli-sandwich-shop-staten-island-2,5.0,62,1.0
14,FICG_p7mO509HRE-VewuKw,Angelica's Bakery,angelicas-bakery-bronx,4.0,13,2.0
15,nqXvLzqzQQTJ2eMPkAcojw,Roots Cafe,roots-cafe-brooklyn-3,4.5,308,2.0
16,eq_jhDw9D38RAhyv09axTg,Effy's Cafe,effys-cafe-new-york-7,4.0,230,2.0
17,Y2ozBryp-FognnApUuzkGg,Daily Press Coffee,daily-press-coffee-brooklyn-8,3.5,157,2.0
18,huxqhCdgThmY-r5x1cVrrA,The Market Place,the-market-place-brooklyn,4.5,8,1.0
19,86d1dsvm9dyARtaAQmjfUg,Rudy's Pastry Shop,rudys-pastry-shop-ridgewood,4.5,221,1.0
20,89CU-YUwK-4cXJmgAbBmIg,TK's Deli,tks-deli-brooklyn,5.0,20,1.0
21,SzI-ZDE9F7wROJ-1zbzeBg,North Haledon Hot Bagel,north-haledon-hot-bagel-north-haledon,5.0,4,
22,sR60I9PI_63noBQcGoIrbw,Pause Cafe,pause-cafe-new-york,4.5,395,1.0
23,gc_5qTqzuui0QiobH3a18w,Bagel Run,bagel-run-saddle-brook,4.5,27,
24,oXcklrwG266XY3qyADCTWw,Root Hill Cafe,root-hill-cafe-brooklyn-4,3.5,174,2.0
25,JTTwxCJ8SZxnPTmmjt8e9w,Bagel Hut,bagel-hut-great-neck,4.0,63,1.0
26,EabbdIeb0D_8UUQ0KmoPlA,The Great American Bagel Bakery,the-great-american-bagel-bakery-new-york,1.5,25,
27,eQz7gXepvLQBFapDckic2g,New York Bagel Stop,new-york-bagel-stop-new-hyde-park,4.5,31,1.0
28,cdFNd99vsgCHjLBjICtfgA,Bagel Plus & Cafe,bagel-plus-and-cafe-nutley,4.0,23,1.0
29,xiLQyzHpq7gOrdYheDwmVw,K C's Bagel Express,k-cs-bagel-express-pompton-plains,4.0,59,1.0
30,NQsjljhkgdFUDma2KarC4g,Bagels Convenience Store,bagels-convenience-store-brooklyn,2.5,7,1.0
31,Gam--Dhp7kQOmbTJZYt_kg,Blue & Gold Deli,blue-and-gold-deli-new-york-2,4.0,25,1.0
32,pg-crIvq6f5Cl6mGohzkTA,UGC eats!,ugc-eats-new-york,4.5,85,1.0
33,sgKSQUu1ISc8kni6z_v3Jw,Catania Bakery,catania-bakery-brooklyn,4.0,51,1.0
34,dkTY6w-Cl4spq-AIXFDDPw,Bagel Pantry,bagel-pantry-metuchen,4.0,109,1.0
35,YLVvBYOumnR9ewrrqQbcxA,Anthony & Son Panini Shoppe,anthony-and-son-panini-shoppe-brooklyn,4.0,319,2.0
36,Fq54Vwq3GsBjWJ0o0xdAlA,Dough,dough-new-york-5,3.5,177,1.0
37,46z14Ecw4FafVjlgo2RS1A,Old Fashioned Malatesta Deli Italy,old-fashioned-malatesta-deli-italy-union-city,5.0,1,
38,HBYFOVaIl_RMWRamjwOjYg,Stage Door Deli,stage-door-deli-new-york-2,3.5,133,2.0
39,J1ociP0f_wRyb3uY8H2AeA,Cafe Fresco,cafe-fresco-new-york-3,3.0,101,1.0
40,KWPqhblxnHeuwN7fFqGkHg,Konditori,konditori-brooklyn-4,3.5,138,1.0
41,VKKXe8TdToQN5vXfxj5csg,Mani Market Place,mani-market-place-new-york,4.5,70,1.0
42,XaIPH8-rO_KIrDYkthXQLw,Le Cafe Coffee,le-cafe-coffee-new-york-11,2.0,6,
43,hmicWRy8GryJVu1agXzDyQ,US Bagels,us-bagels-valley-stream,4.0,42,1.0
44,G18cPTEjuxXx957dGYBDAQ,Marlow & Sons,marlow-and-sons-brooklyn-2,4.0,531,3.0
45,_G6lH3rUyhyIxXHyQWFlag,Bien Cuit,bien-cuit-brooklyn,4.0,388,2.0
46,cBHGXowGSw3XB4mq8ELo9g,Sunrise Deli & Grill,sunrise-deli-and-grill-brooklyn-2,5.0,1,
47,1YIwVc2Djh6FFFBbmtdUHw,Little Zelda,little-zelda-brooklyn,4.0,193,1.0
48,gPattIGuKxCgeNjxfEMDjg,Punjabi Junction Of 87th,punjabi-junction-of-87th-new-york,5.0,1,
49,SGkJanKe0-T1C3Fp4SSdYQ,Pizza & Bagel on 3rd,pizza-and-bagel-on-3rd-brooklyn,3.0,16,1.0
0,MaqOf2swTH-HnXqL7kUPjg,Hidden Grounds Coffee,hidden-grounds-coffee-jersey-city-2,4.5,106,1.0
1,ApF_UL51-gi8lRcv5fn-IQ,Traditional Bagel Café,traditional-bagel-café-new-rochelle,4.5,42,1.0
2,UytOpeDV0-5wIHhi987WgA,Beans and Leaves,beans-and-leaves-staten-island,4.5,319,1.0
3,l8PImEQKEdN03CVij9AE6g,Bagelicious,bagelicious-ridgewood,4.5,63,1.0
4,vxtqCBTxwtEv64AqGFmNcQ,Bagel One & Deli,bagel-one-and-deli-edison-2,5.0,4,
5,zmpeq71GTWfiub4cpBLvVA,Wally Bagel Nosh,wally-bagel-nosh-river-vale,5.0,1,
6,F8hD8eWZKBts0s3A09vomQ,Hot Bagels Abroad,hot-bagels-abroad-bloomfield,4.0,142,1.0
7,wHKe53FbmN4RXltt_-VG8A,Plaza 4A Cafe,plaza-4a-cafe-jersey-city,5.0,2,1.0
8,4ADum3m4i7MXzqDEjb0l5Q,Hot Bagels & More,hot-bagels-and-more-staten-island-2,3.0,16,1.0
9,1KS8IU6SY_bN6L595KG6pQ,Black Rail Coffee,black-rail-coffee-hoboken,4.5,112,1.0
10,H2_mpDKae_hILgi0AG_9_A,Tap NYC,tap-nyc-new-york,4.0,182,2.0
11,JmMRyBzsu49Inhr7ifEWlA,Dunkin',dunkin-glendale-5,5.0,1,
12,QlRrzhwmJVtf3xlDGKez7g,The Winners Circle Deli,the-winners-circle-deli-yonkers,4.0,2,
13,ZDtyYo8S3vsUB_hmBma-rw,Rutherford Bagels & Deli,rutherford-bagels-and-deli-rutherford-2,4.0,15,1.0
14,PdcB4daCohIe1kvUNspmJA,Oakwood Bagels,oakwood-bagels-staten-island,5.0,1,
15,MsJPsCkbhXkuTy7ph4AqMA,Aminas Cafe,aminas-cafe-bronx-2,5.0,10,
16,QKAm46V40Af7faLSUi0hrQ,Howard's Bagels,howards-bagels-montville-2,4.0,23,1.0
17,FYTYlcDiqidBZfl0lNibMg,Corner Cafe and Bakery,corner-cafe-and-bakery-new-york-3,3.5,277,2.0
18,XT_5b_PQvYivc1T9RPdS3A,Champs Gourmet Deli,champs-gourmet-deli-new-york-3,3.5,49,1.0
19,BpXlQ2Ra_namHlrCgT6dYg,The Corner Cafe,the-corner-cafe-new-york,2.5,134,1.0
20,hJTvq7akdVyH8-pt19xs1A,South Shore Hot Bagels,south-shore-hot-bagels-staten-island,3.5,11,1.0
21,sduwD90MCPMeeZeS5XixWw,Bagels On The Hudson,bagels-on-the-hudson-hoboken-3,2.0,266,1.0
22,Wg-Tn-Z2Ck6PbYuIiNYXpg,Hungry Ghost,hungry-ghost-brooklyn-2,3.0,75,1.0
23,GlPJPpKvPR4d8dmcSEYpdA,Takahachi Bakery,takahachi-bakery-new-york,4.0,899,2.0
24,WBQPnEuUm8BfAylBov_MGg,Matto Espresso,matto-espresso-new-york-20,4.5,32,1.0
25,lNqGVeotOYO--GqDVW6S-A,Atlantic Bagel,atlantic-bagel-atlantic-highlands,3.5,35,1.0
26,ROmUG_d99YpiNRAZ-yU2KQ,Max Bialystok & Company,max-bialystok-and-company-long-beach-2,3.5,68,1.0
27,0vuzpq5d_KdFHDmBblKuVg,Your Way Cafe,your-way-cafe-brooklyn-2,4.0,102,1.0
28,w8Mv4_Yiw5JGPV5BP0N5og,Corvo Coffee,corvo-coffee-new-york-2,4.0,107,1.0
29,gz3NdExvgLuhZTs4wqTzfQ,Green Island Gourmet,green-island-gourmet-brooklyn,4.0,1,
30,OijOkEDjBlIw7v9tbBTGVQ,Lenz Delicatessen,lenz-delicatessen-new-york-39,3.5,33,1.0
31,I9cLwCosV_fzbIaKfLubpg,No Ho Juice Bar & Deli,no-ho-juice-bar-and-deli-new-york,4.5,124,1.0
32,VX9XPnQ3-k7vdGKLxu1qBw,Hunky Dory,hunky-dory-brooklyn,4.0,69,2.0
33,qFmSF08s_9OYPPokDU5X2Q,Holmdel Bagel Market,holmdel-bagel-market-holmdel,4.5,20,1.0
34,ngrgNE6xT54amiZvxGttWw,Aubergine Cafe,aubergine-cafe-woodside-3,3.5,325,2.0
35,ByH84cSMYH-zgPCiU7W5gg,Nature's Vida,natures-vida-woodside,3.0,25,2.0
36,KJGj2BhJ61oNuToxCCijcg,Crocus Juice Bar and Cafe,crocus-juice-bar-and-cafe-brooklyn,4.0,45,1.0
37,eY39Q5fJJMaMiF6sS1S5Hg,East Side Gourmet Deli,east-side-gourmet-deli-new-york,4.0,19,1.0
38,VoIhz-TKteJi_V-Z2ZDelA,9th Ave Deli,9th-ave-deli-new-york,4.0,1,
39,VLZVwG3EHlEsQa2zgtM5RQ,Central Market,central-market-new-york-6,2.0,8,4.0
40,BoqeCrQDXP6oSDMzLoTRYw,Paramus Bagels & Deli,paramus-bagels-and-deli-paramus,4.0,25,1.0
41,cAgqBlVtRkOH0s5xcXl-aQ,Biordi Deli,biordi-deli-south-ozone-park,4.5,31,1.0
42,wwiA9nw0PStaMUPOkm1eYA,Ave L Fish Market,ave-l-fish-market-brooklyn,3.0,1,
43,2AZdpFlCCNyxmL-d58ZRsA,94 Corner Cafe,94-corner-cafe-new-york,3.0,130,1.0
44,ipygjHXH9PqQS6aqU54RcQ,Partners Coffee,partners-coffee-brooklyn,4.0,469,2.0
45,iZ7BguPGOwK5HRFf0DF4tg,Wonder Bagels,wonder-bagels-jersey-city-6,3.5,115,1.0
46,UQGwXsOt9u0uZX0bY6j1kw,Kirsh Bakery & Kitchen,kirsh-bakery-and-kitchen-new-york,4.0,271,2.0
47,MUDXg0Sh9fvbRnn95fAPHg,Bagel Loops,bagel-loops-wayne,4.0,45,1.0
48,tUr113zDUJh3ujwvRv62Sg,Brunswick Bagels and more,brunswick-bagels-and-more-east-brunswick,3.5,60,1.0
49,qQyknbv7ndx0HslLZd7xyg,a.cafe,a-cafe-new-york-3,4.0,271,2.0
0,jBn3NZmLK9uFT9QeeIcfvw,Irving Farm New York,irving-farm-new-york-new-york-14,3.0,86,1.0
1,RwKdOmt4ebKb773FBEZ3rw,Oh! Bagel Cafe,oh-bagel-cafe-brooklyn,3.0,15,2.0
2,b5x-Fw7I7Y88TdFIzvbsnw,Supermoon Bakehouse,supermoon-bakehouse-new-york,4.0,706,2.0
3,aArEIOyzWOg0JOpcl3_cKw,Six Corners Cafe,six-corners-cafe-north-bergen,5.0,32,1.0
4,pcZPzVJ9DRYXKji-OdWGPg,Bagels Bread & Butter,bagels-bread-and-butter-staten-island,2.0,21,2.0
5,x0mkbKy70EhEXOIsJGkc4w,Mike's Coffee and Deli,mikes-coffee-and-deli-new-york,4.5,27,1.0
6,YnU0iNHkOZ1FgDGGNzJ5-Q,Tin Cup Cafe,tin-cup-cafe-greenwood,4.5,76,1.0
7,oqeeOpA2S6U02nUGa8Ot7g,Alison,alison-new-york,4.5,28,2.0
8,C7eNzsZ-3ni4SHwwR_zg9Q,Flor Cafe,flor-cafe-brooklyn,4.5,14,
9,_cIkwJKWMWINC5lTcLn91A,Fallsburg Bagels,fallsburg-bagels-borough-park,3.0,6,1.0
10,UuCci7d95CAYSSvWbB30-g,Luna Coffee Shop,luna-coffee-shop-new-york,4.5,236,1.0
11,OkMo8pzx8RuGs16ngYBoSw,Jack's Stir Brew Coffee,jacks-stir-brew-coffee-new-york,4.0,240,2.0
12,j4hNAUnUId3uEhIQ6H7YgA,NY Bagel Cafe & Deli,ny-bagel-cafe-and-deli-brooklyn,3.0,8,
13,zV1_EFMN4VY7Rxpv7P-ajg,Sunflower Cafe,sunflower-cafe-new-york-5,4.5,91,2.0
14,6o_kBjNahpWc7oO21mQdHQ,Cozy Coffee,cozy-coffee-brooklyn-5,4.0,60,2.0
15,hH5PbL-5BpYKKhJhkD_kqA,Broadway Bagel,broadway-bagel-new-york,4.0,176,1.0
16,rMpfR1WeL01Up3Jw6Kcnsw,Pompton Lakes Hot Bagels & Deli,pompton-lakes-hot-bagels-and-deli-pompton-lakes,4.5,18,1.0
17,6yxptRwmmGd0rpKLW7TZig,M & O Bagels,m-and-o-bagels-ny,3.0,17,1.0
18,bpQayDXKYOI56r3FSoS4VA,Bagel 1,bagel-1-parlin,3.5,16,1.0
19,4kiTp1WyohpXl-DKvi0WGQ,Hearts Coffee Bushwick,hearts-coffee-bushwick-brooklyn,4.5,52,2.0
20,vKysdsE8IjOtNgSmEQd0og,Capri Bakery Corp,capri-bakery-corp-new-york,3.5,62,1.0
21,4EUiVxf2XxfwI9iVVpeWsw,PROOF Coffee Roasters,proof-coffee-roasters-new-york-11,4.0,102,1.0
22,8RXfpEv4vB9i2Nt1AvRxXQ,Jr’s Bagels,jr-s-bagels-oakland-gardens,3.5,30,1.0
23,MYYWU9rEIRZw43lACKXzTQ,Yours Truly,yours-truly-new-york-4,4.0,88,2.0
24,Yv4bJB1CFW51q8cWCaCFrw,Jessie's Express Cafe,jessies-express-cafe-new-york,4.5,33,1.0
25,ewqjBbfqSivCuRmeEqulbA,Europe Bakery,europe-bakery-brooklyn,4.5,7,1.0
26,PVnBdZsxd9EdSUxkyZB_xw,The Caffeine Underground,the-caffeine-underground-brooklyn,4.5,62,2.0
27,uiq5ORHkzOa71MUwPdhf0w,Sunrise Hot Bagels,sunrise-hot-bagels-belleville,3.5,74,1.0
28,Uc2RN5pw1tsPI3uIqJfw1Q,Cafe 28,cafe-28-brooklyn,4.0,9,1.0
29,64yrGc7EDNd09ZmhUrizCw,Birch Coffee,birch-coffee-new-york-8,4.0,238,2.0
30,1mCgyPRtmng-AUKKeUreNg,Between The Bun,between-the-bun-south-richmond-hill-11,3.5,25,1.0
31,a4X1S6_9uB-08tIAjkMgSg,Bagel Depot,bagel-depot-staten-island,3.0,39,2.0
32,QsFq1abNnINgrvOO6hIK3Q,Cafeccino Bakery,cafeccino-bakery-bronx,4.0,25,1.0
33,Ae0pvFVwDRYMno-6O99_WA,Cafe to Go,cafe-to-go-astoria-4,4.0,90,1.0
34,MjkCDpn7zYYXj2bBP3Oadw,Black Star Bakery & Cafe,black-star-bakery-and-cafe-new-york-2,4.0,28,
35,w3rPFqs3rE0-7BWfFP23iw,Delectica,delectica-new-york,4.0,243,2.0
36,qg2lEM3NH-NmmqeTyDZtBw,Salvo's Family Market,salvos-family-market-new-york,4.5,3,
37,p0Q6wmBzOw7f3NAyVP3gbQ,Kosher Bagels Avenue M,kosher-bagels-avenue-m-brooklyn,3.0,6,2.0
38,DV8rKmyE2OtBfyGnP_GAqg,NB National Bakery,nb-national-bakery-bronx,4.5,3,
39,CXgpu7gm6ofb_ldC_q9GmA,BB Cafe,bb-cafe-long-island-city,4.5,16,1.0
40,fvnFS0CRkLSVXy-SWhC3pQ,NY Grill & Deli,ny-grill-and-deli-new-york-3,4.5,13,
41,9leK2QhjSicEvaLqDSYO7Q,Terry's Coffee Shop,terrys-coffee-shop-union-city,4.0,34,1.0
42,AFc0FcQ5D0rTLATtWbD_Jw,GFG Bakery Cafe,gfg-bakery-cafe-new-york-3,4.0,50,2.0
43,uOPewxBt6js1jWnYqtbZ9g,Espresso 77,espresso-77-jackson-heights,3.0,398,2.0
44,rUmYzsdlt8K6f_x7qH3SsQ,Nostrand Donut Shop,nostrand-donut-shop-brooklyn,4.0,36,1.0
45,IReRSHK0JWe2JjwKdQV1sA,Tre Jolie Cafe,tre-jolie-cafe-new-york,4.0,5,
46,9BM1-Obd5Dr8pErgyBbQAQ,The Commons Chelsea,the-commons-chelsea-new-york,4.0,227,2.0
47,HZRxPgfZRt6Fk6xITFLUhA,Shop & Save Superette,shop-and-save-superette-staten-island,4.5,7,
48,HxZflyUo1VWE6lF_b_rHVA,Choice Market,choice-market-brooklyn-6,3.5,420,2.0
49,S3Fw7s_GA94lJLbLFrqZrw,Bouchon Bakery & Cafe,bouchon-bakery-and-cafe-new-york-2,4.0,1371,2.0
0,JdBsPc6iVPFxwJznKK4j9g,Springfield Bagels,springfield-bagels-springfield-township-2,4.0,4,
1,3-FFgn_V1xLRqQ6YnQ2eZQ,Merit Deli & Restaurant,merit-deli-and-restaurant-long-island-city,3.0,12,1.0
2,igQ9CK71aQZyNXNbfNhVtQ,Cafe 11,cafe-11-new-york-4,4.5,35,2.0
3,rmySpu2HR1ieFVeDa7bj_A,Yura on Madison,yura-on-madison-new-york,3.5,142,2.0
4,r0rFKMVM8Mpsztx50FZg9Q,Lexler Deli,lexler-deli-new-york,4.5,25,1.0
5,_kFCccdcM1RYZ1qyxJ_v2g,Sammy's New York Bagels,sammys-new-york-bagels-new-rochelle-2,3.5,26,2.0
6,30y7mq7RQzln0GslEfobAQ,Common Good Harlem,common-good-harlem-new-york,4.5,43,1.0
7,5QszELqJFqeFgpeujfknlQ,Filicori Zecchini,filicori-zecchini-new-york-5,4.0,190,1.0
8,dFPLilNrMi9KhhXQTEix5w,1 Up Bistro,1-up-bistro-new-york,3.5,5,
9,55C2RP-sWu6D1HAc1r5vxw,Harris Bakes,harris-bakes-new-york,5.0,1,
10,-3EzItPeAwR_6aAIbFAlDA,Green Basket & More,green-basket-and-more-brooklyn,5.0,11,1.0
11,Jv1bkS4Nfst1fu1PY7UvmA,Bakery Boys of New York,bakery-boys-of-new-york-corona,4.0,16,1.0
12,xs6umHYXU6S5oGEFY_VNsQ,Bean & Bean,bean-and-bean-new-york,4.0,177,2.0
13,NXvuc-Fjt1-GiloP_b5JsA,Summit Bagel,summit-bagel-summit,3.0,28,2.0
14,dokTi4ra2ZQhLrhT_yCYTg,Bagel Time & Deli,bagel-time-and-deli-matawan,3.5,69,1.0
15,ip733nbgjaMMazfQ-Ibhgg,Fiat Cafe,fiat-cafe-new-york,4.0,573,2.0
16,l8p5B2yxW8enRexvmEy2LQ,Lincoln Hot Bagel & Luncheonette,lincoln-hot-bagel-and-luncheonette-lincoln-park,4.5,8,1.0
17,F2TE6sQpywj3bkVi8L_nLw,Toasties,toasties-new-york-9,3.5,177,1.0
18,2norbboVSm9YJ8vEgpK_SQ,Tal Bagels,tal-bagels-new-york,2.5,195,1.0
19,qcvGRJT3QedXz7p3_CDmmA,Bel Ami,bel-ami-new-york-2,4.0,189,2.0
20,ycVKPXm-pyIwhXBaBaRIqQ,5 Brother's Bagel & deli,5-brothers-bagel-and-deli-lincoln-park,4.0,15,1.0
21,1BpJdbEdJzfIqpmbqxv0wg,Round The Clock Deli,round-the-clock-deli-new-york-2,5.0,3,
22,gB_t2bkDs-uirtHEF-3D3Q,Zaro's Family Bakery - Grand Central Terminal Track 19,zaros-family-bakery-grand-central-terminal-track-19-new-york,3.0,280,1.0
23,jcZC0RPaCV9nQWR-Gr2wTg,The Chameleon BK,the-chameleon-bk-brooklyn,4.0,8,
24,szM1B9tHQixNsmTZTfKoWA,Lincoln Station,lincoln-station-brooklyn,4.0,267,2.0
25,31PVkhg390bKOnkGxD8kRw,Howard Beach Bagel Cafe,howard-beach-bagel-cafe-howard-beach-3,3.5,85,1.0
26,1HIV_zjZSCUZuNXBqfoeeg,Bagels And Bake,bagels-and-bake-bayside-2,2.5,19,1.0
27,doBm7WkYKNG-KRExevrRtA,DTUT,dtut-new-york,4.0,493,1.0
28,XYsAltD_whl6jxwni7TxGg,Coffee Rx,coffee-rx-brooklyn-9,4.5,16,
29,W_CkghBYSgJIJYi44GBTPA,Fresco's Bagels & Deli,frescos-bagels-and-deli-pequannock-township,4.5,11,1.0
30,dscslnybf6U6T8NNaiQ6lw,The Corner Spot,the-corner-spot-astoria,4.0,42,1.0
31,V0BxHNWOLBsaTCKFMY5kxA,Perry's Bagel Cafe,perrys-bagel-cafe-paramus-3,4.0,41,1.0
32,gZeMNO7BlD_M-hk63LWPzw,Best Coffee Shop,best-coffee-shop-brooklyn-4,4.0,35,1.0
